 # 1) i 2) j 3) velocity shift [km/s] 4) comoving perpendicular distance r_perp(j) [cMpc/h] 5) proper z-space distance line-of-sight, s_para [pMpc] 6) s_perp, optdpt_eff(i,j)
     1     1      4.5000      0.0500      0.0154      0.0179     5.7375E-01
     1     2      4.5000      0.1500      0.0154      0.0536     5.7865E-01
     1     3      4.5000      0.2500      0.0154      0.0893     5.6326E-01
     1     4      4.5000      0.3500      0.0154      0.1250     5.3950E-01
     1     5      4.5000      0.4500      0.0154      0.1607     5.1485E-01
     1     6      4.5000      0.5500      0.0154      0.1964     4.9214E-01
     1     7      4.5000      0.6500      0.0154      0.2321     4.7205E-01
     1     8      4.5000      0.7500      0.0154      0.2679     4.5444E-01
     1     9      4.5000      0.8500      0.0154      0.3036     4.3901E-01
     1    10      4.5000      0.9500      0.0154      0.3393     4.2540E-01
     1    11      4.5000      1.0500      0.0154      0.3750     4.1332E-01
     1    12      4.5000      1.1500      0.0154      0.4107     4.0252E-01
     1    13      4.5000      1.2500      0.0154      0.4464     3.9281E-01
     1    14      4.5000      1.3500      0.0154      0.4821     3.8401E-01
     1    15      4.5000      1.4500      0.0154      0.5179     3.7600E-01
     1    16      4.5000      1.5500      0.0154      0.5536     3.6869E-01
     1    17      4.5000      1.6500      0.0154      0.5893     3.6197E-01
     1    18      4.5000      1.7500      0.0154      0.6250     3.5578E-01
     1    19      4.5000      1.8500      0.0154      0.6607     3.5006E-01
     1    20      4.5000      1.9500      0.0154      0.6964     3.4477E-01
     1    21      4.5000      2.0500      0.0154      0.7321     3.3985E-01
     1    22      4.5000      2.1500      0.0154      0.7679     3.3527E-01
     1    23      4.5000      2.2500      0.0154      0.8036     3.3101E-01
     1    24      4.5000      2.3500      0.0154      0.8393     3.2702E-01
     1    25      4.5000      2.4500      0.0154      0.8750     3.2329E-01
     1    26      4.5000      2.5500      0.0154      0.9107     3.1980E-01
     1    27      4.5000      2.6500      0.0154      0.9464     3.1653E-01
     1    28      4.5000      2.7500      0.0154      0.9821     3.1345E-01
     1    29      4.5000      2.8500      0.0154      1.0179     3.1056E-01
     1    30      4.5000      2.9500      0.0154      1.0536     3.0784E-01
     1    31      4.5000      3.0500      0.0154      1.0893     3.0527E-01
     1    32      4.5000      3.1500      0.0154      1.1250     3.0285E-01
     1    33      4.5000      3.2500      0.0154      1.1607     3.0057E-01
     1    34      4.5000      3.3500      0.0154      1.1964     2.9841E-01
     1    35      4.5000      3.4500      0.0154      1.2321     2.9637E-01
     1    36      4.5000      3.5500      0.0154      1.2679     2.9444E-01
     1    37      4.5000      3.6500      0.0154      1.3036     2.9262E-01
     1    38      4.5000      3.7500      0.0154      1.3393     2.9089E-01
     1    39      4.5000      3.8500      0.0154      1.3750     2.8924E-01
     1    40      4.5000      3.9500      0.0154      1.4107     2.8769E-01
     1    41      4.5000      4.0500      0.0154      1.4464     2.8621E-01
     1    42      4.5000      4.1500      0.0154      1.4821     2.8480E-01
     1    43      4.5000      4.2500      0.0154      1.5179     2.8347E-01
     1    44      4.5000      4.3500      0.0154      1.5536     2.8219E-01
     1    45      4.5000      4.4500      0.0154      1.5893     2.8098E-01
     1    46      4.5000      4.5500      0.0154      1.6250     2.7983E-01
     1    47      4.5000      4.6500      0.0154      1.6607     2.7873E-01
     1    48      4.5000      4.7500      0.0154      1.6964     2.7768E-01
     1    49      4.5000      4.8500      0.0154      1.7321     2.7668E-01
     1    50      4.5000      4.9500      0.0154      1.7679     2.7573E-01
     1    51      4.5000      5.0500      0.0154      1.8036     2.7482E-01
     1    52      4.5000      5.1500      0.0154      1.8393     2.7395E-01
     1    53      4.5000      5.2500      0.0154      1.8750     2.7311E-01
     1    54      4.5000      5.3500      0.0154      1.9107     2.7232E-01
     1    55      4.5000      5.4500      0.0154      1.9464     2.7156E-01
     1    56      4.5000      5.5500      0.0154      1.9821     2.7082E-01
     1    57      4.5000      5.6500      0.0154      2.0179     2.7013E-01
     1    58      4.5000      5.7500      0.0154      2.0536     2.6945E-01
     1    59      4.5000      5.8500      0.0154      2.0893     2.6881E-01
     1    60      4.5000      5.9500      0.0154      2.1250     2.6819E-01
     1    61      4.5000      6.0500      0.0154      2.1607     2.6760E-01
     1    62      4.5000      6.1500      0.0154      2.1964     2.6703E-01
     1    63      4.5000      6.2500      0.0154      2.2321     2.6649E-01
     1    64      4.5000      6.3500      0.0154      2.2679     2.6596E-01
     1    65      4.5000      6.4500      0.0154      2.3036     2.6546E-01
     1    66      4.5000      6.5500      0.0154      2.3393     2.6497E-01
     1    67      4.5000      6.6500      0.0154      2.3750     2.6451E-01
     1    68      4.5000      6.7500      0.0154      2.4107     2.6406E-01
     1    69      4.5000      6.8500      0.0154      2.4464     2.6362E-01
     1    70      4.5000      6.9500      0.0154      2.4821     2.6321E-01
     1    71      4.5000      7.0500      0.0154      2.5179     2.6281E-01
     1    72      4.5000      7.1500      0.0154      2.5536     2.6242E-01
     1    73      4.5000      7.2500      0.0154      2.5893     2.6205E-01
     1    74      4.5000      7.3500      0.0154      2.6250     2.6169E-01
     1    75      4.5000      7.4500      0.0154      2.6607     2.6134E-01
     1    76      4.5000      7.5500      0.0154      2.6964     2.6100E-01
     1    77      4.5000      7.6500      0.0154      2.7321     2.6068E-01
     1    78      4.5000      7.7500      0.0154      2.7679     2.6037E-01
     1    79      4.5000      7.8500      0.0154      2.8036     2.6006E-01
     1    80      4.5000      7.9500      0.0154      2.8393     2.5977E-01
     1    81      4.5000      8.0500      0.0154      2.8750     2.5949E-01
     1    82      4.5000      8.1500      0.0154      2.9107     2.5921E-01
     1    83      4.5000      8.2500      0.0154      2.9464     2.5895E-01
     1    84      4.5000      8.3500      0.0154      2.9821     2.5869E-01
     1    85      4.5000      8.4500      0.0154      3.0179     2.5845E-01
     1    86      4.5000      8.5500      0.0154      3.0536     2.5821E-01
     1    87      4.5000      8.6500      0.0154      3.0893     2.5797E-01
     1    88      4.5000      8.7500      0.0154      3.1250     2.5775E-01
     1    89      4.5000      8.8500      0.0154      3.1607     2.5753E-01
     1    90      4.5000      8.9500      0.0154      3.1964     2.5732E-01
     1    91      4.5000      9.0500      0.0154      3.2321     2.5711E-01
     1    92      4.5000      9.1500      0.0154      3.2679     2.5691E-01
     1    93      4.5000      9.2500      0.0154      3.3036     2.5672E-01
     1    94      4.5000      9.3500      0.0154      3.3393     2.5653E-01
     1    95      4.5000      9.4500      0.0154      3.3750     2.5635E-01
     1    96      4.5000      9.5500      0.0154      3.4107     2.5617E-01
     1    97      4.5000      9.6500      0.0154      3.4464     2.5600E-01
     1    98      4.5000      9.7500      0.0154      3.4821     2.5584E-01
     1    99      4.5000      9.8500      0.0154      3.5179     2.5567E-01
     1   100      4.5000      9.9500      0.0154      3.5536     2.5552E-01
 
     2     1     13.5000      0.0500      0.0463      0.0179     5.7320E-01
     2     2     13.5000      0.1500      0.0463      0.0536     5.7806E-01
     2     3     13.5000      0.2500      0.0463      0.0893     5.6267E-01
     2     4     13.5000      0.3500      0.0463      0.1250     5.3894E-01
     2     5     13.5000      0.4500      0.0463      0.1607     5.1433E-01
     2     6     13.5000      0.5500      0.0463      0.1964     4.9166E-01
     2     7     13.5000      0.6500      0.0463      0.2321     4.7160E-01
     2     8     13.5000      0.7500      0.0463      0.2679     4.5403E-01
     2     9     13.5000      0.8500      0.0463      0.3036     4.3863E-01
     2    10     13.5000      0.9500      0.0463      0.3393     4.2505E-01
     2    11     13.5000      1.0500      0.0463      0.3750     4.1300E-01
     2    12     13.5000      1.1500      0.0463      0.4107     4.0223E-01
     2    13     13.5000      1.2500      0.0463      0.4464     3.9253E-01
     2    14     13.5000      1.3500      0.0463      0.4821     3.8375E-01
     2    15     13.5000      1.4500      0.0463      0.5179     3.7577E-01
     2    16     13.5000      1.5500      0.0463      0.5536     3.6847E-01
     2    17     13.5000      1.6500      0.0463      0.5893     3.6176E-01
     2    18     13.5000      1.7500      0.0463      0.6250     3.5559E-01
     2    19     13.5000      1.8500      0.0463      0.6607     3.4989E-01
     2    20     13.5000      1.9500      0.0463      0.6964     3.4461E-01
     2    21     13.5000      2.0500      0.0463      0.7321     3.3970E-01
     2    22     13.5000      2.1500      0.0463      0.7679     3.3513E-01
     2    23     13.5000      2.2500      0.0463      0.8036     3.3088E-01
     2    24     13.5000      2.3500      0.0463      0.8393     3.2690E-01
     2    25     13.5000      2.4500      0.0463      0.8750     3.2318E-01
     2    26     13.5000      2.5500      0.0463      0.9107     3.1970E-01
     2    27     13.5000      2.6500      0.0463      0.9464     3.1643E-01
     2    28     13.5000      2.7500      0.0463      0.9821     3.1336E-01
     2    29     13.5000      2.8500      0.0463      1.0179     3.1047E-01
     2    30     13.5000      2.9500      0.0463      1.0536     3.0776E-01
     2    31     13.5000      3.0500      0.0463      1.0893     3.0520E-01
     2    32     13.5000      3.1500      0.0463      1.1250     3.0278E-01
     2    33     13.5000      3.2500      0.0463      1.1607     3.0050E-01
     2    34     13.5000      3.3500      0.0463      1.1964     2.9835E-01
     2    35     13.5000      3.4500      0.0463      1.2321     2.9632E-01
     2    36     13.5000      3.5500      0.0463      1.2679     2.9439E-01
     2    37     13.5000      3.6500      0.0463      1.3036     2.9257E-01
     2    38     13.5000      3.7500      0.0463      1.3393     2.9084E-01
     2    39     13.5000      3.8500      0.0463      1.3750     2.8920E-01
     2    40     13.5000      3.9500      0.0463      1.4107     2.8765E-01
     2    41     13.5000      4.0500      0.0463      1.4464     2.8617E-01
     2    42     13.5000      4.1500      0.0463      1.4821     2.8477E-01
     2    43     13.5000      4.2500      0.0463      1.5179     2.8343E-01
     2    44     13.5000      4.3500      0.0463      1.5536     2.8216E-01
     2    45     13.5000      4.4500      0.0463      1.5893     2.8095E-01
     2    46     13.5000      4.5500      0.0463      1.6250     2.7980E-01
     2    47     13.5000      4.6500      0.0463      1.6607     2.7871E-01
     2    48     13.5000      4.7500      0.0463      1.6964     2.7766E-01
     2    49     13.5000      4.8500      0.0463      1.7321     2.7666E-01
     2    50     13.5000      4.9500      0.0463      1.7679     2.7571E-01
     2    51     13.5000      5.0500      0.0463      1.8036     2.7480E-01
     2    52     13.5000      5.1500      0.0463      1.8393     2.7393E-01
     2    53     13.5000      5.2500      0.0463      1.8750     2.7310E-01
     2    54     13.5000      5.3500      0.0463      1.9107     2.7230E-01
     2    55     13.5000      5.4500      0.0463      1.9464     2.7154E-01
     2    56     13.5000      5.5500      0.0463      1.9821     2.7081E-01
     2    57     13.5000      5.6500      0.0463      2.0179     2.7011E-01
     2    58     13.5000      5.7500      0.0463      2.0536     2.6944E-01
     2    59     13.5000      5.8500      0.0463      2.0893     2.6880E-01
     2    60     13.5000      5.9500      0.0463      2.1250     2.6818E-01
     2    61     13.5000      6.0500      0.0463      2.1607     2.6759E-01
     2    62     13.5000      6.1500      0.0463      2.1964     2.6702E-01
     2    63     13.5000      6.2500      0.0463      2.2321     2.6648E-01
     2    64     13.5000      6.3500      0.0463      2.2679     2.6595E-01
     2    65     13.5000      6.4500      0.0463      2.3036     2.6545E-01
     2    66     13.5000      6.5500      0.0463      2.3393     2.6496E-01
     2    67     13.5000      6.6500      0.0463      2.3750     2.6450E-01
     2    68     13.5000      6.7500      0.0463      2.4107     2.6405E-01
     2    69     13.5000      6.8500      0.0463      2.4464     2.6362E-01
     2    70     13.5000      6.9500      0.0463      2.4821     2.6320E-01
     2    71     13.5000      7.0500      0.0463      2.5179     2.6280E-01
     2    72     13.5000      7.1500      0.0463      2.5536     2.6241E-01
     2    73     13.5000      7.2500      0.0463      2.5893     2.6204E-01
     2    74     13.5000      7.3500      0.0463      2.6250     2.6168E-01
     2    75     13.5000      7.4500      0.0463      2.6607     2.6133E-01
     2    76     13.5000      7.5500      0.0463      2.6964     2.6100E-01
     2    77     13.5000      7.6500      0.0463      2.7321     2.6067E-01
     2    78     13.5000      7.7500      0.0463      2.7679     2.6036E-01
     2    79     13.5000      7.8500      0.0463      2.8036     2.6006E-01
     2    80     13.5000      7.9500      0.0463      2.8393     2.5976E-01
     2    81     13.5000      8.0500      0.0463      2.8750     2.5948E-01
     2    82     13.5000      8.1500      0.0463      2.9107     2.5921E-01
     2    83     13.5000      8.2500      0.0463      2.9464     2.5894E-01
     2    84     13.5000      8.3500      0.0463      2.9821     2.5869E-01
     2    85     13.5000      8.4500      0.0463      3.0179     2.5844E-01
     2    86     13.5000      8.5500      0.0463      3.0536     2.5820E-01
     2    87     13.5000      8.6500      0.0463      3.0893     2.5797E-01
     2    88     13.5000      8.7500      0.0463      3.1250     2.5774E-01
     2    89     13.5000      8.8500      0.0463      3.1607     2.5753E-01
     2    90     13.5000      8.9500      0.0463      3.1964     2.5731E-01
     2    91     13.5000      9.0500      0.0463      3.2321     2.5711E-01
     2    92     13.5000      9.1500      0.0463      3.2679     2.5691E-01
     2    93     13.5000      9.2500      0.0463      3.3036     2.5672E-01
     2    94     13.5000      9.3500      0.0463      3.3393     2.5653E-01
     2    95     13.5000      9.4500      0.0463      3.3750     2.5635E-01
     2    96     13.5000      9.5500      0.0463      3.4107     2.5617E-01
     2    97     13.5000      9.6500      0.0463      3.4464     2.5600E-01
     2    98     13.5000      9.7500      0.0463      3.4821     2.5583E-01
     2    99     13.5000      9.8500      0.0463      3.5179     2.5567E-01
     2   100     13.5000      9.9500      0.0463      3.5536     2.5551E-01
 
     3     1     22.5000      0.0500      0.0771      0.0179     5.7212E-01
     3     2     22.5000      0.1500      0.0771      0.0536     5.7688E-01
     3     3     22.5000      0.2500      0.0771      0.0893     5.6149E-01
