 # 1) i 2) velocity shift [km/s] 3) proper line-of-sight distance, s_para [pMpc] 4) optdpt_eff(i)
     1   -891.0000     -2.8533     5.6866E-01
     2   -873.0000     -2.7957     6.0149E-01
     3   -855.0000     -2.7381     6.3768E-01
     4   -837.0000     -2.6804     6.7737E-01
     5   -819.0000     -2.6228     7.2050E-01
     6   -801.0000     -2.5651     7.6690E-01
     7   -783.0000     -2.5075     8.1631E-01
     8   -765.0000     -2.4498     8.6835E-01
     9   -747.0000     -2.3922     9.2258E-01
    10   -729.0000     -2.3345     9.7842E-01
    11   -711.0000     -2.2769     1.0352E+00
    12   -693.0000     -2.2193     1.0923E+00
    13   -675.0000     -2.1616     1.1487E+00
    14   -657.0000     -2.1040     1.2038E+00
    15   -639.0000     -2.0463     1.2567E+00
    16   -621.0000     -1.9887     1.3065E+00
    17   -603.0000     -1.9310     1.3524E+00
    18   -585.0000     -1.8734     1.3936E+00
    19   -567.0000     -1.8158     1.4294E+00
    20   -549.0000     -1.7581     1.4593E+00
    21   -531.0000     -1.7005     1.4828E+00
    22   -513.0000     -1.6428     1.4996E+00
    23   -495.0000     -1.5852     1.5094E+00
    24   -477.0000     -1.5275     1.5122E+00
    25   -459.0000     -1.4699     1.5081E+00
    26   -441.0000     -1.4123     1.4972E+00
    27   -423.0000     -1.3546     1.4799E+00
    28   -405.0000     -1.2970     1.4567E+00
    29   -387.0000     -1.2393     1.4280E+00
    30   -369.0000     -1.1817     1.3944E+00
    31   -351.0000     -1.1240     1.3565E+00
    32   -333.0000     -1.0664     1.3150E+00
    33   -315.0000     -1.0088     1.2705E+00
    34   -297.0000     -0.9511     1.2237E+00
    35   -279.0000     -0.8935     1.1750E+00
    36   -261.0000     -0.8358     1.1250E+00
    37   -243.0000     -0.7782     1.0742E+00
    38   -225.0000     -0.7205     1.0231E+00
    39   -207.0000     -0.6629     9.7196E-01
    40   -189.0000     -0.6053     9.2110E-01
    41   -171.0000     -0.5476     8.7077E-01
    42   -153.0000     -0.4900     8.2117E-01
    43   -135.0000     -0.4323     7.7247E-01
    44   -117.0000     -0.3747     7.2480E-01
    45    -99.0000     -0.3170     6.7825E-01
    46    -81.0000     -0.2594     6.3291E-01
    47    -63.0000     -0.2018     5.8888E-01
    48    -45.0000     -0.1441     5.4621E-01
    49    -27.0000     -0.0865     5.0497E-01
    50     -9.0000     -0.0288     4.6525E-01
    51      9.0000      0.0288     4.2710E-01
    52     27.0000      0.0865     3.9061E-01
    53     45.0000      0.1441     3.5584E-01
    54     63.0000      0.2018     3.2285E-01
    55     81.0000      0.2594     2.9171E-01
    56     99.0000      0.3170     2.6245E-01
    57    117.0000      0.3747     2.3513E-01
    58    135.0000      0.4323     2.0976E-01
    59    153.0000      0.4900     1.8633E-01
    60    171.0000      0.5476     1.6485E-01
    61    189.0000      0.6053     1.4526E-01
    62    207.0000      0.6629     1.2753E-01
    63    225.0000      0.7205     1.1158E-01
    64    243.0000      0.7782     9.7329E-02
    65    261.0000      0.8358     8.4689E-02
    66    279.0000      0.8935     7.3552E-02
    67    297.0000      0.9511     6.3806E-02
    68    315.0000      1.0088     5.5334E-02
    69    333.0000      1.0664     4.8019E-02
    70    351.0000      1.1240     4.1743E-02
    71    369.0000      1.1817     3.6393E-02
    72    387.0000      1.2393     3.1857E-02
    73    405.0000      1.2970     2.8034E-02
    74    423.0000      1.3546     2.4827E-02
    75    441.0000      1.4123     2.2148E-02
    76    459.0000      1.4699     1.9918E-02
    77    477.0000      1.5275     1.8067E-02
    78    495.0000      1.5852     1.6532E-02
    79    513.0000      1.6428     1.5259E-02
    80    531.0000      1.7005     1.4201E-02
    81    549.0000      1.7581     1.3320E-02
    82    567.0000      1.8158     1.2582E-02
    83    585.0000      1.8734     1.1959E-02
    84    603.0000      1.9310     1.1428E-02
    85    621.0000      1.9887     1.0971E-02
    86    639.0000      2.0463     1.0572E-02
    87    657.0000      2.1040     1.0220E-02
    88    675.0000      2.1616     9.9060E-03
    89    693.0000      2.2193     9.6213E-03
    90    711.0000      2.2769     9.3603E-03
    91    729.0000      2.3345     9.1186E-03
    92    747.0000      2.3922     8.8926E-03
    93    765.0000      2.4498     8.6796E-03
    94    783.0000      2.5075     8.4776E-03
    95    801.0000      2.5651     8.2850E-03
    96    819.0000      2.6228     8.1006E-03
    97    837.0000      2.6804     7.9234E-03
    98    855.0000      2.7381     7.7526E-03
    99    873.0000      2.7957     7.5879E-03
   100    891.0000      2.8533     7.4285E-03
