 # 1) i 2) velocity shift [km/s] 3) proper line-of-sight distance, s_para [pMpc] 4) optdpt_eff(i)
     1   -891.0000     -2.8533     3.7174E-01
     2   -873.0000     -2.7957     3.7225E-01
     3   -855.0000     -2.7381     3.7265E-01
     4   -837.0000     -2.6804     3.7306E-01
     5   -819.0000     -2.6228     3.7349E-01
     6   -801.0000     -2.5651     3.7399E-01
     7   -783.0000     -2.5075     3.7456E-01
     8   -765.0000     -2.4498     3.7523E-01
     9   -747.0000     -2.3922     3.7604E-01
    10   -729.0000     -2.3345     3.7704E-01
    11   -711.0000     -2.2769     3.7827E-01
    12   -693.0000     -2.2193     3.7982E-01
    13   -675.0000     -2.1616     3.8176E-01
    14   -657.0000     -2.1040     3.8419E-01
    15   -639.0000     -2.0463     3.8723E-01
    16   -621.0000     -1.9887     3.9104E-01
    17   -603.0000     -1.9310     3.9577E-01
    18   -585.0000     -1.8734     4.0161E-01
    19   -567.0000     -1.8158     4.0879E-01
    20   -549.0000     -1.7581     4.1756E-01
    21   -531.0000     -1.7005     4.2818E-01
    22   -513.0000     -1.6428     4.4094E-01
    23   -495.0000     -1.5852     4.5616E-01
    24   -477.0000     -1.5275     4.7414E-01
    25   -459.0000     -1.4699     4.9523E-01
    26   -441.0000     -1.4123     5.1971E-01
    27   -423.0000     -1.3546     5.4790E-01
    28   -405.0000     -1.2970     5.8003E-01
    29   -387.0000     -1.2393     6.1631E-01
    30   -369.0000     -1.1817     6.5686E-01
    31   -351.0000     -1.1240     7.0172E-01
    32   -333.0000     -1.0664     7.5083E-01
    33   -315.0000     -1.0088     8.0400E-01
    34   -297.0000     -0.9511     8.6090E-01
    35   -279.0000     -0.8935     9.2106E-01
    36   -261.0000     -0.8358     9.8388E-01
    37   -243.0000     -0.7782     1.0486E+00
    38   -225.0000     -0.7205     1.1143E+00
    39   -207.0000     -0.6629     1.1799E+00
    40   -189.0000     -0.6053     1.2444E+00
    41   -171.0000     -0.5476     1.3064E+00
    42   -153.0000     -0.4900     1.3648E+00
    43   -135.0000     -0.4323     1.4183E+00
    44   -117.0000     -0.3747     1.4656E+00
    45    -99.0000     -0.3170     1.5056E+00
    46    -81.0000     -0.2594     1.5372E+00
    47    -63.0000     -0.2018     1.5595E+00
    48    -45.0000     -0.1441     1.5719E+00
    49    -27.0000     -0.0865     1.5739E+00
    50     -9.0000     -0.0288     1.5652E+00
    51      9.0000      0.0288     1.5457E+00
    52     27.0000      0.0865     1.5159E+00
    53     45.0000      0.1441     1.4761E+00
    54     63.0000      0.2018     1.4271E+00
    55     81.0000      0.2594     1.3699E+00
    56     99.0000      0.3170     1.3054E+00
    57    117.0000      0.3747     1.2349E+00
    58    135.0000      0.4323     1.1598E+00
    59    153.0000      0.4900     1.0812E+00
    60    171.0000      0.5476     1.0007E+00
    61    189.0000      0.6053     9.1941E-01
    62    207.0000      0.6629     8.3861E-01
    63    225.0000      0.7205     7.5940E-01
    64    243.0000      0.7782     6.8277E-01
    65    261.0000      0.8358     6.0953E-01
    66    279.0000      0.8935     5.4035E-01
    67    297.0000      0.9511     4.7576E-01
    68    315.0000      1.0088     4.1609E-01
    69    333.0000      1.0664     3.6155E-01
    70    351.0000      1.1240     3.1222E-01
    71    369.0000      1.1817     2.6803E-01
    72    387.0000      1.2393     2.2883E-01
    73    405.0000      1.2970     1.9439E-01
    74    423.0000      1.3546     1.6440E-01
    75    441.0000      1.4123     1.3853E-01
    76    459.0000      1.4699     1.1641E-01
    77    477.0000      1.5275     9.7651E-02
    78    495.0000      1.5852     8.1875E-02
    79    513.0000      1.6428     6.8713E-02
    80    531.0000      1.7005     5.7814E-02
    81    549.0000      1.7581     4.8854E-02
    82    567.0000      1.8158     4.1537E-02
    83    585.0000      1.8734     3.5595E-02
    84    603.0000      1.9310     3.0796E-02
    85    621.0000      1.9887     2.6936E-02
    86    639.0000      2.0463     2.3840E-02
    87    657.0000      2.1040     2.1361E-02
    88    675.0000      2.1616     1.9375E-02
    89    693.0000      2.2193     1.7780E-02
    90    711.0000      2.2769     1.6492E-02
    91    729.0000      2.3345     1.5445E-02
    92    747.0000      2.3922     1.4586E-02
    93    765.0000      2.4498     1.3871E-02
    94    783.0000      2.5075     1.3267E-02
    95    801.0000      2.5651     1.2749E-02
    96    819.0000      2.6228     1.2297E-02
    97    837.0000      2.6804     1.1896E-02
    98    855.0000      2.7381     1.1535E-02
    99    873.0000      2.7957     1.1204E-02
   100    891.0000      2.8533     1.0898E-02
