 # 1) i 2) velocity shift [km/s] 3) proper line-of-sight distance, s_para [pMpc] 4) optdpt_eff(i)
     1   -891.0000     -2.8533     3.7152E-01
     2   -873.0000     -2.7957     3.7195E-01
     3   -855.0000     -2.7381     3.7223E-01
     4   -837.0000     -2.6804     3.7249E-01
     5   -819.0000     -2.6228     3.7273E-01
     6   -801.0000     -2.5651     3.7296E-01
     7   -783.0000     -2.5075     3.7318E-01
     8   -765.0000     -2.4498     3.7339E-01
     9   -747.0000     -2.3922     3.7359E-01
    10   -729.0000     -2.3345     3.7379E-01
    11   -711.0000     -2.2769     3.7399E-01
    12   -693.0000     -2.2193     3.7419E-01
    13   -675.0000     -2.1616     3.7439E-01
    14   -657.0000     -2.1040     3.7460E-01
    15   -639.0000     -2.0463     3.7482E-01
    16   -621.0000     -1.9887     3.7506E-01
    17   -603.0000     -1.9310     3.7531E-01
    18   -585.0000     -1.8734     3.7559E-01
    19   -567.0000     -1.8158     3.7591E-01
    20   -549.0000     -1.7581     3.7627E-01
    21   -531.0000     -1.7005     3.7669E-01
    22   -513.0000     -1.6428     3.7718E-01
    23   -495.0000     -1.5852     3.7777E-01
    24   -477.0000     -1.5275     3.7851E-01
    25   -459.0000     -1.4699     3.7944E-01
    26   -441.0000     -1.4123     3.8067E-01
    27   -423.0000     -1.3546     3.8236E-01
    28   -405.0000     -1.2970     3.8473E-01
    29   -387.0000     -1.2393     3.8821E-01
    30   -369.0000     -1.1817     3.9340E-01
    31   -351.0000     -1.1240     4.0124E-01
    32   -333.0000     -1.0664     4.1309E-01
    33   -315.0000     -1.0088     4.3087E-01
    34   -297.0000     -0.9511     4.5715E-01
    35   -279.0000     -0.8935     4.9518E-01
    36   -261.0000     -0.8358     5.4891E-01
    37   -243.0000     -0.7782     6.2270E-01
    38   -225.0000     -0.7205     7.2103E-01
    39   -207.0000     -0.6629     8.4781E-01
    40   -189.0000     -0.6053     1.0057E+00
    41   -171.0000     -0.5476     1.1950E+00
    42   -153.0000     -0.4900     1.4131E+00
    43   -135.0000     -0.4323     1.6536E+00
    44   -117.0000     -0.3747     1.9063E+00
    45    -99.0000     -0.3170     2.1572E+00
    46    -81.0000     -0.2594     2.3898E+00
    47    -63.0000     -0.2018     2.5868E+00
    48    -45.0000     -0.1441     2.7318E+00
    49    -27.0000     -0.0865     2.8114E+00
    50     -9.0000     -0.0288     2.8174E+00
    51      9.0000      0.0288     2.7479E+00
    52     27.0000      0.0865     2.6071E+00
    53     45.0000      0.1441     2.4057E+00
    54     63.0000      0.2018     2.1585E+00
    55     81.0000      0.2594     1.8831E+00
    56     99.0000      0.3170     1.5975E+00
    57    117.0000      0.3747     1.3180E+00
    58    135.0000      0.4323     1.0581E+00
    59    153.0000      0.4900     8.2696E-01
    60    171.0000      0.5476     6.2994E-01
    61    189.0000      0.6053     4.6848E-01
    62    207.0000      0.6629     3.4098E-01
    63    225.0000      0.7205     2.4387E-01
    64    243.0000      0.7782     1.7241E-01
    65    261.0000      0.8358     1.2152E-01
    66    279.0000      0.8935     8.6397E-02
    67    297.0000      0.9511     6.2846E-02
    68    315.0000      1.0088     4.7455E-02
    69    333.0000      1.0664     3.7599E-02
    70    351.0000      1.1240     3.1365E-02
    71    369.0000      1.1817     2.7421E-02
    72    387.0000      1.2393     2.4878E-02
    73    405.0000      1.2970     2.3170E-02
    74    423.0000      1.3546     2.1947E-02
    75    441.0000      1.4123     2.1004E-02
    76    459.0000      1.4699     2.0221E-02
    77    477.0000      1.5275     1.9535E-02
    78    495.0000      1.5852     1.8908E-02
    79    513.0000      1.6428     1.8324E-02
    80    531.0000      1.7005     1.7771E-02
    81    549.0000      1.7581     1.7245E-02
    82    567.0000      1.8158     1.6741E-02
    83    585.0000      1.8734     1.6259E-02
    84    603.0000      1.9310     1.5797E-02
    85    621.0000      1.9887     1.5353E-02
    86    639.0000      2.0463     1.4927E-02
    87    657.0000      2.1040     1.4518E-02
    88    675.0000      2.1616     1.4124E-02
    89    693.0000      2.2193     1.3745E-02
    90    711.0000      2.2769     1.3381E-02
    91    729.0000      2.3345     1.3030E-02
    92    747.0000      2.3922     1.2692E-02
    93    765.0000      2.4498     1.2367E-02
    94    783.0000      2.5075     1.2053E-02
    95    801.0000      2.5651     1.1751E-02
    96    819.0000      2.6228     1.1459E-02
    97    837.0000      2.6804     1.1178E-02
    98    855.0000      2.7381     1.0907E-02
    99    873.0000      2.7957     1.0644E-02
   100    891.0000      2.8533     1.0391E-02
