 # 1) i 2) velocity shift [km/s] 3) proper line-of-sight distance, s_para [pMpc] 4) optdpt_eff(i)
     1   -891.0000     -2.8533     7.1906E-01
     2   -873.0000     -2.7957     7.5943E-01
     3   -855.0000     -2.7381     8.0129E-01
     4   -837.0000     -2.6804     8.4442E-01
     5   -819.0000     -2.6228     8.8840E-01
     6   -801.0000     -2.5651     9.3271E-01
     7   -783.0000     -2.5075     9.7683E-01
     8   -765.0000     -2.4498     1.0202E+00
     9   -747.0000     -2.3922     1.0622E+00
    10   -729.0000     -2.3345     1.1022E+00
    11   -711.0000     -2.2769     1.1398E+00
    12   -693.0000     -2.2193     1.1743E+00
    13   -675.0000     -2.1616     1.2053E+00
    14   -657.0000     -2.1040     1.2324E+00
    15   -639.0000     -2.0463     1.2552E+00
    16   -621.0000     -1.9887     1.2735E+00
    17   -603.0000     -1.9310     1.2871E+00
    18   -585.0000     -1.8734     1.2960E+00
    19   -567.0000     -1.8158     1.3001E+00
    20   -549.0000     -1.7581     1.2997E+00
    21   -531.0000     -1.7005     1.2949E+00
    22   -513.0000     -1.6428     1.2859E+00
    23   -495.0000     -1.5852     1.2732E+00
    24   -477.0000     -1.5275     1.2570E+00
    25   -459.0000     -1.4699     1.2379E+00
    26   -441.0000     -1.4123     1.2162E+00
    27   -423.0000     -1.3546     1.1924E+00
    28   -405.0000     -1.2970     1.1669E+00
    29   -387.0000     -1.2393     1.1402E+00
    30   -369.0000     -1.1817     1.1125E+00
    31   -351.0000     -1.1240     1.0843E+00
    32   -333.0000     -1.0664     1.0558E+00
    33   -315.0000     -1.0088     1.0273E+00
    34   -297.0000     -0.9511     9.9882E-01
    35   -279.0000     -0.8935     9.7060E-01
    36   -261.0000     -0.8358     9.4269E-01
    37   -243.0000     -0.7782     9.1508E-01
    38   -225.0000     -0.7205     8.8775E-01
    39   -207.0000     -0.6629     8.6065E-01
    40   -189.0000     -0.6053     8.3367E-01
    41   -171.0000     -0.5476     8.0673E-01
    42   -153.0000     -0.4900     7.7969E-01
    43   -135.0000     -0.4323     7.5245E-01
    44   -117.0000     -0.3747     7.2491E-01
    45    -99.0000     -0.3170     6.9696E-01
    46    -81.0000     -0.2594     6.6855E-01
    47    -63.0000     -0.2018     6.3963E-01
    48    -45.0000     -0.1441     6.1020E-01
    49    -27.0000     -0.0865     5.8029E-01
    50     -9.0000     -0.0288     5.4994E-01
    51      9.0000      0.0288     5.1927E-01
    52     27.0000      0.0865     4.8838E-01
    53     45.0000      0.1441     4.5742E-01
    54     63.0000      0.2018     4.2657E-01
    55     81.0000      0.2594     3.9600E-01
    56     99.0000      0.3170     3.6590E-01
    57    117.0000      0.3747     3.3646E-01
    58    135.0000      0.4323     3.0788E-01
    59    153.0000      0.4900     2.8033E-01
    60    171.0000      0.5476     2.5396E-01
    61    189.0000      0.6053     2.2892E-01
    62    207.0000      0.6629     2.0532E-01
    63    225.0000      0.7205     1.8325E-01
    64    243.0000      0.7782     1.6277E-01
    65    261.0000      0.8358     1.4392E-01
    66    279.0000      0.8935     1.2669E-01
    67    297.0000      0.9511     1.1108E-01
    68    315.0000      1.0088     9.7033E-02
    69    333.0000      1.0664     8.4497E-02
    70    351.0000      1.1240     7.3393E-02
    71    369.0000      1.1817     6.3631E-02
    72    387.0000      1.2393     5.5112E-02
    73    405.0000      1.2970     4.7731E-02
    74    423.0000      1.3546     4.1380E-02
    75    441.0000      1.4123     3.5953E-02
    76    459.0000      1.4699     3.1345E-02
    77    477.0000      1.5275     2.7456E-02
    78    495.0000      1.5852     2.4191E-02
    79    513.0000      1.6428     2.1465E-02
    80    531.0000      1.7005     1.9197E-02
    81    549.0000      1.7581     1.7316E-02
    82    567.0000      1.8158     1.5760E-02
    83    585.0000      1.8734     1.4474E-02
    84    603.0000      1.9310     1.3410E-02
    85    621.0000      1.9887     1.2528E-02
    86    639.0000      2.0463     1.1794E-02
    87    657.0000      2.1040     1.1178E-02
    88    675.0000      2.1616     1.0657E-02
    89    693.0000      2.2193     1.0213E-02
    90    711.0000      2.2769     9.8288E-03
    91    729.0000      2.3345     9.4927E-03
    92    747.0000      2.3922     9.1946E-03
    93    765.0000      2.4498     8.9266E-03
    94    783.0000      2.5075     8.6826E-03
    95    801.0000      2.5651     8.4579E-03
    96    819.0000      2.6228     8.2488E-03
    97    837.0000      2.6804     8.0524E-03
    98    855.0000      2.7381     7.8667E-03
    99    873.0000      2.7957     7.6900E-03
   100    891.0000      2.8533     7.5211E-03
