 # 1) i 2) r [pMpc] 3) Lya emissivity [erg/s/cm3, proper]
  285     2.0321E+00     7.7749E-36
  286     2.0393E+00     7.5668E-36
  287     2.0464E+00     7.3644E-36
  288     2.0536E+00     7.1676E-36
  289     2.0607E+00     6.9763E-36
  290     2.0679E+00     6.7902E-36
  291     2.0750E+00     6.6094E-36
  292     2.0821E+00     6.4335E-36
  293     2.0893E+00     6.2625E-36
  294     2.0964E+00     6.0963E-36
  295     2.1036E+00     5.9346E-36
  296     2.1107E+00     5.7775E-36
  297     2.1179E+00     5.6248E-36
  298     2.1250E+00     5.4763E-36
  299     2.1321E+00     5.3320E-36
  300     2.1393E+00     5.1918E-36
  301     2.1464E+00     5.0554E-36
  302     2.1536E+00     4.9229E-36
  303     2.1607E+00     4.7941E-36
  304     2.1679E+00     4.6689E-36
  305     2.1750E+00     4.5472E-36
  306     2.1821E+00     4.4289E-36
  307     2.1893E+00     4.3140E-36
  308     2.1964E+00     4.2023E-36
  309     2.2036E+00     4.0937E-36
  310     2.2107E+00     3.9882E-36
  311     2.2179E+00     3.8857E-36
  312     2.2250E+00     3.7861E-36
  313     2.2321E+00     3.6893E-36
  314     2.2393E+00     3.5953E-36
  315     2.2464E+00     3.5039E-36
  316     2.2536E+00     3.4150E-36
  317     2.2607E+00     3.3288E-36
  318     2.2679E+00     3.2449E-36
  319     2.2750E+00     3.1634E-36
  320     2.2821E+00     3.0843E-36
  321     2.2893E+00     3.0073E-36
  322     2.2964E+00     2.9326E-36
  323     2.3036E+00     2.8600E-36
  324     2.3107E+00     2.7894E-36
  325     2.3179E+00     2.7209E-36
  326     2.3250E+00     2.6543E-36
  327     2.3321E+00     2.5896E-36
  328     2.3393E+00     2.5267E-36
  329     2.3464E+00     2.4656E-36
  330     2.3536E+00     2.4063E-36
  331     2.3607E+00     2.3486E-36
  332     2.3679E+00     2.2926E-36
  333     2.3750E+00     2.2382E-36
  334     2.3821E+00     2.1853E-36
  335     2.3893E+00     2.1339E-36
  336     2.3964E+00     2.0840E-36
  337     2.4036E+00     2.0355E-36
  338     2.4107E+00     1.9884E-36
  339     2.4179E+00     1.9426E-36
  340     2.4250E+00     1.8981E-36
  341     2.4321E+00     1.8549E-36
  342     2.4393E+00     1.8128E-36
  343     2.4464E+00     1.7720E-36
  344     2.4536E+00     1.7324E-36
  345     2.4607E+00     1.6938E-36
  346     2.4679E+00     1.6564E-36
  347     2.4750E+00     1.6200E-36
  348     2.4821E+00     1.5846E-36
  349     2.4893E+00     1.5502E-36
  350     2.4964E+00     1.5168E-36
  351     2.5036E+00     1.4843E-36
  352     2.5107E+00     1.4528E-36
  353     2.5179E+00     1.4221E-36
  354     2.5250E+00     1.3923E-36
  355     2.5321E+00     1.3633E-36
  356     2.5393E+00     1.3351E-36
  357     2.5464E+00     1.3077E-36
  358     2.5536E+00     1.2811E-36
  359     2.5607E+00     1.2552E-36
  360     2.5679E+00     1.2300E-36
  361     2.5750E+00     1.2055E-36
  362     2.5821E+00     1.1817E-36
  363     2.5893E+00     1.1586E-36
  364     2.5964E+00     1.1361E-36
  365     2.6036E+00     1.1142E-36
  366     2.6107E+00     1.0929E-36
  367     2.6179E+00     1.0722E-36
  368     2.6250E+00     1.0520E-36
  369     2.6321E+00     1.0324E-36
  370     2.6393E+00     1.0134E-36
  371     2.6464E+00     9.9481E-37
  372     2.6536E+00     9.7675E-37
  373     2.6607E+00     9.5918E-37
  374     2.6679E+00     9.4208E-37
  375     2.6750E+00     9.2543E-37
  376     2.6821E+00     9.0923E-37
  377     2.6893E+00     8.9345E-37
  378     2.6964E+00     8.7809E-37
  379     2.7036E+00     8.6314E-37
  380     2.7107E+00     8.4858E-37
  381     2.7179E+00     8.3440E-37
  382     2.7250E+00     8.2058E-37
  383     2.7321E+00     8.0713E-37
  384     2.7393E+00     7.9402E-37
  385     2.7464E+00     7.8125E-37
  386     2.7536E+00     7.6880E-37
  387     2.7607E+00     7.5668E-37
  388     2.7679E+00     7.4485E-37
  389     2.7750E+00     7.3333E-37
  390     2.7821E+00     7.2210E-37
  391     2.7893E+00     7.1114E-37
  392     2.7964E+00     7.0046E-37
  393     2.8036E+00     6.9005E-37
  394     2.8107E+00     6.7989E-37
  395     2.8179E+00     6.6997E-37
  396     2.8250E+00     6.6030E-37
  397     2.8321E+00     6.5086E-37
  398     2.8393E+00     6.4165E-37
  399     2.8464E+00     6.3266E-37
  400     2.8536E+00     6.2389E-37
  401     2.8607E+00     6.1532E-37
  402     2.8679E+00     6.0695E-37
  403     2.8750E+00     5.9878E-37
  404     2.8821E+00     5.9079E-37
  405     2.8893E+00     5.8299E-37
  406     2.8964E+00     5.7537E-37
  407     2.9036E+00     5.6792E-37
  408     2.9107E+00     5.6064E-37
  409     2.9179E+00     5.5352E-37
  410     2.9250E+00     5.4657E-37
  411     2.9321E+00     5.3976E-37
